e09a3281-7306-11e8-a0a1-31893ad1bbae,iOS,mobile,Mobile Safari,wp,https://www.zulily.com/p/rattan-basket-with-handle-set-of-three-280459-57296911.html?pos=6&fromEvent=280459
e09acec0-7306-11e8-a199-79a7a2c6964b,Windows 10,desktop,Edge,em,http://webmailb.juno.com/html/blankPhnx-2.0.0.min.html
e09b43f1-7306-11e8-8653-abd7324072f6,iOS,mobile,Mobile Safari,em,http://www.classmates.com/siteui/reunions/Gaithersburg-High-School/Class-of-1976/2557096?fromEmail=true&s=email
e09b6b01-7306-11e8-a199-79a7a2c6964b,iOS,tablet,Mobile Safari,wp,https://www.zulily.com/p/white-embroidered-notch-neck-yoke-dress-294436-54535992.html?pos=19&fromEvent=294436
e09b6b00-7306-11e8-9cf1-0b5d28b65100,Mac OS X,desktop,Chrome,wp,"http://jobright.com/Media/Johnson%20City,%20TN/30/25/1"
e09b6b01-7306-11e8-a0a1-31893ad1bbae,iOS,tablet,Mobile Safari,wp,https://www.mypoints.com/surveys?t=1&m=1&a=5&s=33375452&ls=27
e09b9211-7306-11e8-825b-07a733f99518,iOS,mobile,Mobile Safari,wp,https://www.zulily.com/e/tailgate-must-haves-298681.html?ext_id=HF943QH4KDRJ&map_id=1&deliverable=&MailingID=1504381&tid=RetEm_LCMDaily_ET01
e09b9211-7306-11e8-9446-3b8cea6d55b8,iOS,tablet,Mobile Safari,wp,https://www.zulily.com/e/h2oh-colours-s-xxl-305610.html
e09be030-7306-11e8-9446-3b8cea6d55b8,Android,mobile,Chrome Mobile,em,http://www.classmates.com/siteui/yearbooks/86908
e09c7c70-7306-11e8-a0a1-31893ad1bbae,Windows 10,desktop,Chrome,wp,http://www.swagbucks.com/discover/offer-walls/120/revenue-universe
e09ca380-7306-11e8-8653-abd7324072f6,Windows 10,desktop,Chrome,wp,http://www.swagbucks.com/discover/offer-walls/120/revenue-universe
e09cf1a0-7306-11e8-825b-07a733f99518,Chrome OS,desktop,Chrome,wp,https://www.pinchme.com/checkout
e09d18b0-7306-11e8-a0a1-31893ad1bbae,Android,mobile,Facebook,em,https://tpc.googlesyndication.com/safeframe/1-0-29/html/container.html
e09cf1a0-7306-11e8-9446-3b8cea6d55b8,Android,tablet,Chrome Mobile,wp,https://www.zulily.com/?ref=logo
e09d66d1-7306-11e8-a0a1-31893ad1bbae,iOS,tablet,Mobile Safari,wp,https://www.mypoints.com/surveys?t=1&m=1&a=5&s=33375452&ls=27
e09d8de0-7306-11e8-838a-3932d72651bd,Windows 10,desktop,Edge,em,http://my.juno.com/start/view/redesign/common/phoenix/blankPhnx.html?v=34955
e09d8de1-7306-11e8-838a-3932d72651bd,Windows 7,desktop,Chrome,wp,https://www.zulily.com/e/your-summer-neutrals-298103.html?fromSearch&ref=search_carousel&searchTerm=sandles
e09db4f0-7306-11e8-9cf1-0b5d28b65100,Windows 7,desktop,Chrome,wp,https://www.zulily.com/e/your-summer-neutrals-298103.html?fromSearch&ref=search_carousel&searchTerm=sandles
e09e0311-7306-11e8-a9f3-3db0ce2411e5,Mac OS X,desktop,Safari,wp,http://webmailab.netzero.net/html/blankPhnx-2.0.0.min.html
e09e0313-7306-11e8-a9f3-3db0ce2411e5,iOS,tablet,Mobile Safari,wp,https://www.zulily.com/p/white-embroidered-notch-neck-yoke-dress-294436-54535992.html?pos=19&fromEvent=294436
e09e2a20-7306-11e8-825b-07a733f99518,Windows 10,desktop,Chrome,wp,https://www.zulily.com/e/sundress-sweeties-baby-to-big-girl-291214.html
e09e5130-7306-11e8-838a-3932d72651bd,Android,mobile,Chrome Mobile,wp,http://learn.howstuffworks.com/quiz/only-1-19-people-can-identify-these-celebrities-a-closeup-their-facial-hair-can-you-learn?acct=act_10155672826062945&utm_medium=paid&utm_source=facebook&asid=23842827646850053&adid=23842827648460053&mkcpgn=a7a17c57a79f4d208729af5b94a771db&sg_uid=a7a17c57a79f4d208729af5b94a771db&quiz-start=true
e09e5130-7306-11e8-a0a1-31893ad1bbae,Windows 7,desktop,Chrome,em,http://my.juno.com/start/view/redesign/common/phoenix/blankPhnx.html?v=34955
e09e5130-7306-11e8-825b-07a733f99518,Windows 10,desktop,Chrome,wp,https://www.zulily.com/e/sundress-sweeties-baby-to-big-girl-291214.html
e09e7840-7306-11e8-a9f3-3db0ce2411e5,Android,mobile,SamsungBrowser,wp,https://www.zulily.com/p/script-personalized-garment-bag-298750-48422415.html
e09e9f50-7306-11e8-a9f3-3db0ce2411e5,Mac OS X,desktop,Chrome,wp,https://www.zulily.com/e/anne-cole-305606.html?ext_id=JXRV7TH726VK&map_id=1&deliverable=&MailingID=1504383&tid=RetEm_LCMDaily_ET01
e09e9f50-7306-11e8-838a-3932d72651bd,Android,mobile,SamsungBrowser,wp,https://www.pinchme.com/cart
e09ec660-7306-11e8-a0a1-31893ad1bbae,Android,mobile,Chrome Mobile,wp,https://www.zulily.com/p/white-luxury-giza-88-cotton-sheet-set-295313-56363846.html?pos=23&fromEvent=295313
e09ec660-7306-11e8-838a-3932d72651bd,Mac OS X,desktop,Chrome,wp,http://www.swagbucks.com/
e09f89b0-7306-11e8-a0a1-31893ad1bbae,Android,mobile,Chrome Mobile,em,http://www.classmates.com/siteui/yearbooks/86908
e09f89b0-7306-11e8-838a-3932d72651bd,Windows 10,desktop,Chrome,wp,https://www.zulily.com/e/life-of-a-dolphin-297575.html?ext_id=WWRMGDT27TT3&map_id=1&deliverable=&MailingID=1504377&tid=RetEm_LCMDaily_ET31
e09f89b2-7306-11e8-a0a1-31893ad1bbae,iOS,tablet,Mobile Safari,wp,https://www.mypoints.com/surveys?t=1&m=1&a=5&s=33375452&ls=27
e09fb0c0-7306-11e8-838a-3932d72651bd,iOS,tablet,Mobile Safari,em,http://webmaila.juno.com/html/blankPhnx-2.0.0.min.html
e09ffee0-7306-11e8-838a-3932d72651bd,Windows 7,desktop,Chrome,wp,https://www.mypoints.com/daily5
e0a025f0-7306-11e8-838a-3932d72651bd,Windows 7,desktop,Chrome,em,http://my.juno.com/start/view/redesign/common/phoenix/blankPhnx.html?v=34955
e0a0e941-7306-11e8-a199-79a7a2c6964b,Android,mobile,Chrome Mobile,wp,http://appm.swagbucks.com/polls
e0a0e941-7306-11e8-838a-3932d72651bd,Android,mobile,Chrome Mobile,wp,http://appm.swagbucks.com/polls
e0a0e941-7306-11e8-a9f3-3db0ce2411e5,Android,mobile,Chrome Mobile,wp,http://appm.swagbucks.com/polls
e0a0e940-7306-11e8-a0a1-31893ad1bbae,Android,mobile,Chrome Mobile,wp,http://www.themoviespoiler.com/2017Spoilers/HappyDeathDay.html
e0a11050-7306-11e8-8653-abd7324072f6,Android,mobile,Chrome Mobile,wp,https://www.mate1.com/nw/indexPagePixel
e0a18581-7306-11e8-9cf1-0b5d28b65100,iOS,mobile,Facebook,wp,http://www.swagbucks.com/?f=55&t=w&p=1&q=happy+new+year
e0a18581-7306-11e8-a9f3-3db0ce2411e5,Android,mobile,Chrome Mobile,wp,http://appm.swagbucks.com/polls
e0a1d3a1-7306-11e8-825b-07a733f99518,Android,mobile,Chrome Mobile,em,https://tpc.googlesyndication.com/safeframe/1-0-29/html/container.html
e0a1fab0-7306-11e8-9446-3b8cea6d55b8,Windows 7,desktop,IE,wp,https://www.zulily.com/international_intimates_-_rr_-_updatedpng
e0a1fab0-7306-11e8-838a-3932d72651bd,Windows 10,desktop,Edge,wp,https://www-r3.eharmony.com/member/dashboard
e0a1fab0-7306-11e8-825b-07a733f99518,Windows 7,desktop,IE,wp,https://www.zulily.com/international_intimates_-_rr_-_updatedpng
e0a221c0-7306-11e8-a199-79a7a2c6964b,Windows 7,desktop,IE,wp,https://www.zulily.com/international_intimates_-_rr_-_updatedpng
e0a248d0-7306-11e8-9cf1-0b5d28b65100,Windows 10,desktop,Chrome,wp,https://www.wordplays.com/anagram-solver/ddfaretis
e0a26fe0-7306-11e8-8653-abd7324072f6,Windows 7,desktop,Chrome,em,http://webmailb.netzero.net/html/blankPhnx-2.0.0.min.html
e0a26fe1-7306-11e8-825b-07a733f99518,Windows 10,desktop,Chrome,wp,https://www.tigernet.com/forum/Clemson-Football-1
e0a26fe1-7306-11e8-a9f3-3db0ce2411e5,Windows 7,desktop,IE,wp,https://www.zulily.com/international_intimates_-_rr_-_updatedpng
